id,song_name,artist,genre,album,year,popularity,cover_image,spotify_url,mood,language,region,region_group,youtube_url,source,lyrics,history,song_key,artist_key,feature_text
6867,Sangdi Sangdi,"Tarsem Jassar, Nimrat Khaira",punjabi,Sangdi Sangdi,2020.0,46.0,https://i.scdn.co/image/ab67616d0000b273dac024f658151995ac01c6b5,https://open.spotify.com/track/3Qg2Kz2soK5p6KScyIZ5vN,,Punjabi,Punjab,Punjab,,spotify_india,,,sangdi sangdi,tarsem jassar nimrat khaira,"song Sangdi Sangdi artist Tarsem Jassar, Nimrat Khaira genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6868,Picka,"Dilpreet Dhillon, Desi Crew, Sandhu Saiyanwala",punjabi,Picka,2018.0,46.0,https://i.scdn.co/image/ab67616d0000b27321b99554336e6948dba1fafb,https://open.spotify.com/track/7mYMLOOaJ1Gk5gBhe8N2Ao,,Punjabi,Punjab,Punjab,,spotify_india,,,picka,dilpreet dhillon desi crew sandhu saiyanwala,"song Picka artist Dilpreet Dhillon, Desi Crew, Sandhu Saiyanwala genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6869,"Haye Juliet (From ""Jatt & Juliet 3"")","Diljit Dosanjh, Jaani, Bunny",punjabi,"Haye Juliet (From ""Jatt & Juliet 3"")",2024.0,44.0,https://i.scdn.co/image/ab67616d0000b273a3cedb73631314bb3f4ae0aa,https://open.spotify.com/track/6i87GOmmRMkiiGNVEZcimC,,Punjabi,Punjab,Punjab,,spotify_india,,,haye juliet from jatt juliet 3,diljit dosanjh jaani bunny,"song Haye Juliet (From ""Jatt & Juliet 3"") artist Diljit Dosanjh, Jaani, Bunny genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6870,Without You,Prem Dhillon,punjabi,Archives,2022.0,46.0,https://i.scdn.co/image/ab67616d0000b273aa437537ed650f9095df8c7e,https://open.spotify.com/track/0A5iBZnkoKTO6Rt417viP5,,Punjabi,Punjab,Punjab,,spotify_india,,,without you,prem dhillon,song Without You artist Prem Dhillon genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6871,Deewana - Deewana,Gurshabad,punjabi,Deewana,2022.0,46.0,https://i.scdn.co/image/ab67616d0000b273c54390d20992e731fd2da05b,https://open.spotify.com/track/3TfU27xaU75vyXB3DpyX0s,,Punjabi,Punjab,Punjab,,spotify_india,,,deewana deewana,gurshabad,song Deewana - Deewana artist Gurshabad genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6872,Dildarian,"Kambi Rajpuria, Savraj, Ricky Khan",punjabi,Dildarian,2024.0,45.0,https://i.scdn.co/image/ab67616d0000b273139342d0c1b9d549f9c5a711,https://open.spotify.com/track/7vNZ1wdAqp7ARuEuNTmxt8,,Punjabi,Punjab,Punjab,,spotify_india,,,dildarian,kambi rajpuria savraj ricky khan,"song Dildarian artist Kambi Rajpuria, Savraj, Ricky Khan genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6873,"Leekan (From ""Ashke"" Soundtrack)","Amrinder Gill, Jatinder Shah",punjabi,"Leekan (From ""Ashke"" Soundtrack)",2018.0,46.0,https://i.scdn.co/image/ab67616d0000b27383278e004a17aac9733a92f0,https://open.spotify.com/track/6hDM2uj57moJd3RLYTm5rI,,Punjabi,Punjab,Punjab,,spotify_india,,,leekan from ashke soundtrack,amrinder gill jatinder shah,"song Leekan (From ""Ashke"" Soundtrack) artist Amrinder Gill, Jatinder Shah genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6874,Reloaded Raund,Manavgeet Gill,punjabi,Reloaded Raund,2022.0,46.0,https://i.scdn.co/image/ab67616d0000b27307d078c3d2415b26a932ea87,https://open.spotify.com/track/3nBR7nB5hVrkyWyIfnR2aI,,Punjabi,Punjab,Punjab,,spotify_india,,,reloaded raund,manavgeet gill,song Reloaded Raund artist Manavgeet Gill genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6875,Awaaz,Kamal Khan,punjabi,Qismat,2018.0,44.0,https://i.scdn.co/image/ab67616d0000b2731db2cbcfca93423a43f47c93,https://open.spotify.com/track/3gGAw6TuSuooyji2mJYkfh,,Punjabi,Punjab,Punjab,,spotify_india,,,awaaz,kamal khan,song Awaaz artist Kamal Khan genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6876,Love Like Me,"Jassa Dhillon, Gur Sidhu",punjabi,Above All,2021.0,46.0,https://i.scdn.co/image/ab67616d0000b27362857f70b2c7244833dff65f,https://open.spotify.com/track/5mBR7WfEebvABTN4N69M5M,,Punjabi,Punjab,Punjab,,spotify_india,,,love like me,jassa dhillon gur sidhu,"song Love Like Me artist Jassa Dhillon, Gur Sidhu genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6877,Pittal,Sidhu Moose Wala,punjabi,Snitches Get Stitches,2020.0,46.0,https://i.scdn.co/image/ab67616d0000b273ce9b55302f3fa4411499553d,https://open.spotify.com/track/1WaZWEPYIFcloAROLQvmSZ,,Punjabi,Punjab,Punjab,,spotify_india,,,pittal,sidhu moose wala,song Pittal artist Sidhu Moose Wala genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6878,Teri Jatti,Ammy Virk,punjabi,Teri Jatti,2022.0,45.0,https://i.scdn.co/image/ab67616d0000b273bd2ea16216fecd4bc13a0231,https://open.spotify.com/track/4z2tsk5xr3lgk9oMOHqixc,,Punjabi,Punjab,Punjab,,spotify_india,,,teri jatti,ammy virk,song Teri Jatti artist Ammy Virk genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6879,Naah,Jass Manak,punjabi,Naah,2022.0,45.0,https://i.scdn.co/image/ab67616d0000b273dbf9fb8018c718ade2ca3a60,https://open.spotify.com/track/0ipV5UMLRD9Gi7yhIA2g2A,,Punjabi,Punjab,Punjab,,spotify_india,,,naah,jass manak,song Naah artist Jass Manak genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6880,Bad Habits,"Diljit Dosanjh, thiarajxtt",punjabi,Ghost,2023.0,47.0,https://i.scdn.co/image/ab67616d0000b273cb2f9520171129a3df7a241a,https://open.spotify.com/track/2CHMiZynW2WhXSizjcs9R5,,Punjabi,Punjab,Punjab,,spotify_india,,,bad habits,diljit dosanjh thiarajxtt,"song Bad Habits artist Diljit Dosanjh, thiarajxtt genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6881,Na Goriye,NIJJAR,punjabi,His Story,2024.0,46.0,https://i.scdn.co/image/ab67616d0000b2734179a5e4dbf831bb06fb7118,https://open.spotify.com/track/72CcmqVS08Q3qHk2pqqPS2,,Punjabi,Punjab,Punjab,,spotify_india,,,na goriye,nijjar,song Na Goriye artist NIJJAR genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6882,Reshmi Rumal,"Arjan Dhillon, Arsh Heer",punjabi,A for Arjan,2022.0,46.0,https://i.scdn.co/image/ab67616d0000b273ac148b8763c059815743eca4,https://open.spotify.com/track/3hfP5vbZeGOKcczj7gg8La,,Punjabi,Punjab,Punjab,,spotify_india,,,reshmi rumal,arjan dhillon arsh heer,"song Reshmi Rumal artist Arjan Dhillon, Arsh Heer genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6883,Kehkashan,"Diljit Dosanjh, thiarajxtt",punjabi,Ghost,2023.0,47.0,https://i.scdn.co/image/ab67616d0000b273cb2f9520171129a3df7a241a,https://open.spotify.com/track/2NTtfjk6ShR9uQcKJh1yX9,,Punjabi,Punjab,Punjab,,spotify_india,,,kehkashan,diljit dosanjh thiarajxtt,"song Kehkashan artist Diljit Dosanjh, thiarajxtt genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6884,OG,Prem Dhillon,punjabi,No Lookin' Back,2022.0,46.0,https://i.scdn.co/image/ab67616d0000b273f3198b0c2c323dc9f8f8b25c,https://open.spotify.com/track/0ZJOEx7Sb2mzBiZHPhlDy6,,Punjabi,Punjab,Punjab,,spotify_india,,,og,prem dhillon,song OG artist Prem Dhillon genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6885,Lost Soul,Nirvair Pannu,punjabi,Flamboyant,2023.0,45.0,https://i.scdn.co/image/ab67616d0000b2733cebcddece88bd433ff0ff43,https://open.spotify.com/track/1O7KfXysWpCCAvofLzxuTi,,Punjabi,Punjab,Punjab,,spotify_india,,,lost soul,nirvair pannu,song Lost Soul artist Nirvair Pannu genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6886,Putt Ladla,Nirvair Pannu,punjabi,Flamboyant,2023.0,46.0,https://i.scdn.co/image/ab67616d0000b2733cebcddece88bd433ff0ff43,https://open.spotify.com/track/780pH65q9tkeSYlfLC1OZP,,Punjabi,Punjab,Punjab,,spotify_india,,,putt ladla,nirvair pannu,song Putt Ladla artist Nirvair Pannu genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6887,Viah Di Khabar,"Kaka, Sana Aiaz",punjabi,DJ Party Songs,2023.0,45.0,https://i.scdn.co/image/ab67616d0000b273dcbf3d36ef7c2ea45d32ccdd,https://open.spotify.com/track/4iIySnEDk5946bPKvj6MtK,,Punjabi,Punjab,Punjab,,spotify_india,,,viah di khabar,kaka sana aiaz,"song Viah Di Khabar artist Kaka, Sana Aiaz genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6888,Palazzo,"Kulwinder Billa, Shivjot",punjabi,Lohri 2019,2019.0,44.0,https://i.scdn.co/image/ab67616d0000b273d44656c243be4cbb43cfc28a,https://open.spotify.com/track/7KLj9oO90PzJKmGXEEpjel,,Punjabi,Punjab,Punjab,,spotify_india,,,palazzo,kulwinder billa shivjot,"song Palazzo artist Kulwinder Billa, Shivjot genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6889,Shikaar 2,Parry Sarpanch,punjabi,Shikaar 2,2019.0,45.0,https://i.scdn.co/image/ab67616d0000b273f04d718bf7f91fe5e9a58d5f,https://open.spotify.com/track/3QBHwrxVr7KelOiE5xSsND,,Punjabi,Punjab,Punjab,,spotify_india,,,shikaar 2,parry sarpanch,song Shikaar 2 artist Parry Sarpanch genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6890,Shukar Dateya,"Prabh Gill, Desi Routz",punjabi,Shukar Dateya,2014.0,46.0,https://i.scdn.co/image/ab67616d0000b27339853c6a4afafb6a716d4b1e,https://open.spotify.com/track/3lbfqYli09qQVKvuzlhEk3,,Punjabi,Punjab,Punjab,,spotify_india,,,shukar dateya,prabh gill desi routz,"song Shukar Dateya artist Prabh Gill, Desi Routz genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6891,Never Again,Prem Dhillon,punjabi,No Lookin' Back,2022.0,45.0,https://i.scdn.co/image/ab67616d0000b273f3198b0c2c323dc9f8f8b25c,https://open.spotify.com/track/7bpt5ZkrQN9MdH5EmTh64Y,,Punjabi,Punjab,Punjab,,spotify_india,,,never again,prem dhillon,song Never Again artist Prem Dhillon genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6892,Pasand Bangi,"Gurnam Bhullar, Gurlez Akhtar",punjabi,Pasand Bangi,2021.0,45.0,https://i.scdn.co/image/ab67616d0000b273d6143f39a88035447330d3d0,https://open.spotify.com/track/0PQkxMXbAWaqRZfdLxeamN,,Punjabi,Punjab,Punjab,,spotify_india,,,pasand bangi,gurnam bhullar gurlez akhtar,"song Pasand Bangi artist Gurnam Bhullar, Gurlez Akhtar genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6893,Pehli Mulaqat,Gurnam Bhullar,punjabi,Pehli Mulaqat,2022.0,44.0,https://i.scdn.co/image/ab67616d0000b27384526cce6e57b669dae00b2e,https://open.spotify.com/track/6KulvwatdDaRJ0CCGiKeXP,,Punjabi,Punjab,Punjab,,spotify_india,,,pehli mulaqat,gurnam bhullar,song Pehli Mulaqat artist Gurnam Bhullar genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6894,Boss,Sidhu Moose Wala,punjabi,Snitches Get Stitches,2020.0,46.0,https://i.scdn.co/image/ab67616d0000b273ce9b55302f3fa4411499553d,https://open.spotify.com/track/63QfIuE04qJb4007goqQo3,,Punjabi,Punjab,Punjab,,spotify_india,,,boss,sidhu moose wala,song Boss artist Sidhu Moose Wala genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6895,Care Na Kare,"Geeta Zaildar, Sultaan",punjabi,Care Na Kare,2020.0,46.0,https://i.scdn.co/image/ab67616d0000b273127a48535d1052ad18b4374f,https://open.spotify.com/track/1PUcYPPnvQ2NJFG9Diosrf,,Punjabi,Punjab,Punjab,,spotify_india,,,care na kare,geeta zaildar sultaan,"song Care Na Kare artist Geeta Zaildar, Sultaan genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6896,Yaad Aunda Mainu,"Sucha Yaar, Ranjha Yaar",punjabi,Yaad Aunda Mainu,2019.0,45.0,https://i.scdn.co/image/ab67616d0000b273cff6d9b634f5c9949396287c,https://open.spotify.com/track/2AXuDn3HQEQECfs7J9V09N,,Punjabi,Punjab,Punjab,,spotify_india,,,yaad aunda mainu,sucha yaar ranjha yaar,"song Yaad Aunda Mainu artist Sucha Yaar, Ranjha Yaar genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6897,Tu Takkri,"HUSTINDER, Desi Crew, Ricky Khan",punjabi,Mahol,2023.0,46.0,https://i.scdn.co/image/ab67616d0000b273de7f215c84631f6f961048e0,https://open.spotify.com/track/5PO3H9huXataGMVBEAoDJQ,,Punjabi,Punjab,Punjab,,spotify_india,,,tu takkri,hustinder desi crew ricky khan,"song Tu Takkri artist HUSTINDER, Desi Crew, Ricky Khan genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6898,Agg Att Koka Kehar,"Baani Sandhu, Gur Sidhu, Gurnam Bhullar, Kaptaan",punjabi,Agg Att Koka Kehar,2021.0,45.0,https://i.scdn.co/image/ab67616d0000b273338be4ac5d9758c4d73533eb,https://open.spotify.com/track/3pqWV9ZTRdNLq2MHBGa8Zv,,Punjabi,Punjab,Punjab,,spotify_india,,,agg att koka kehar,baani sandhu gur sidhu gurnam bhullar kaptaan,"song Agg Att Koka Kehar artist Baani Sandhu, Gur Sidhu, Gurnam Bhullar, Kaptaan genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history "
6899,Shikaar,Parry Sarpanch,punjabi,Shikaar,2018.0,45.0,https://i.scdn.co/image/ab67616d0000b273a403d7f26a0698eb261a9713,https://open.spotify.com/track/6EmApFXhyeXaXjdoOW64ue,,Punjabi,Punjab,Punjab,,spotify_india,,,shikaar,parry sarpanch,song Shikaar artist Parry Sarpanch genre punjabi language Punjabi region Punjab region_group Punjab lyrics  history 
6900,बालशिवाजीचा पोवाडा,Traditional / Folk,पोवाडा,,,,,,,Marathi,पश्चिम महाराष्ट्र,Western Maharashtra,,marathi_folk,"ज्याची कीर्ति सार्‍या जगतांत । मृत्यु लोकांत दख्खन देशांत । महाशूर शिवाजी अवतरला । हिंदुधर्माच्या रक्षणाला जी || असुरांनिं सारा मुलुख पिडिला । मानिना कोणी देवाजीला ऋषींचा होम बंद पडला । न्याय नाही जगामंदि उरला । माय वळखिना लेंकराला । लागली चिंता महादेवाला । इचार केला बसुनि कैलासाला । दैत्यांचा मोड करायाला । अवतार शिवाजीला झाला । गा व्हय म्हन दादा, दादा रजी र दा जी ॥ १॥ गोरगरिबांचा कैवारी । राजा अवतारी । असा श्रीहरी । देशाचा पालनवाला । धांवुन येणारा संकटाला । जशि काय माय लेकराला । तसा तो शिवबा धनि आपुला । वाघ दख्खनचा जागा जाला । करावं साह्य त्येला । वैर्‍यांच्या भुलून संपत्तीला । लाळ भलत्याचिच घोटायला । लाज कशी नाहीं मुरदाडाला । पेटवा आपुल्या जिनगानीला । गा व्हय म्हन दादा ॥२॥ शिवबाची खरी बहाद्दरी । कोकण हेटकरी, घेऊनि बरोबरी । दिली त्यांना घोडीं बसायाला । शिलेदार करुनि बरोबरिला । झेंडा मराठयांचा फडकविला । राज्याचा पाया तोचि पहिला । घ्यावा म्हणू चाकणचा किल्ला । नरसाळा फिरंगोजी तिथला । गडकरी शूर लढनेवाला । शिवबानं जागविलं त्येला । वळविला तसल्या बहाद्दराला । पेटवा तुमच्या जिनगानीला । ॥३॥","हा पोवाडा छत्रपती शिवाजी महाराजांच्या जन्म आणि कार्याविषयी आहे. त्या काळी दख्खनमध्ये मुघल व आदिलशाहीचे अत्याचार सुरू होते, साधू-संत, शेतकरी, गोरगरीब त्रासले होते. अशा वेळी धर्मरक्षण आणि स्वराज्य स्थापनेसाठी शिवाजी महाराज अवतरले – हा त्यांचा दैवी अवतार असल्याचा उल्लेख शाहीर करतो. ते गोरगरीबांचे कैवारी, संकटात धावून जाणारे, आईसारखे प्रजेला जपणारे राजा होते. कोकणातील हेटकरी आणि शेतकऱ्यांना त्यांनी शिलेदार बनवले, आपली सेना उभी केली. चाकणचा किल्ला आणि फिरंगोजी नरसाळा यांचा उल्लेख करून शाहीर महाराजांनी आपल्या पराक्रमाने गडकरी, मावळे आणि सरदारांना कसे जागवले ते सांगतो.",बलशवजच पवड,traditional folk,"song बालशिवाजीचा पोवाडा artist Traditional / Folk genre पोवाडा language Marathi region पश्चिम महाराष्ट्र region_group Western Maharashtra lyrics ज्याची कीर्ति सार्‍या जगतांत । मृत्यु लोकांत दख्खन देशांत । महाशूर शिवाजी अवतरला । हिंदुधर्माच्या रक्षणाला जी || असुरांनिं सारा मुलुख पिडिला । मानिना कोणी देवाजीला ऋषींचा होम बंद पडला । न्याय नाही जगामंदि उरला । माय वळखिना लेंकराला । लागली चिंता महादेवाला । इचार केला बसुनि कैलासाला । दैत्यांचा मोड करायाला । अवतार शिवाजीला झाला । गा व्हय म्हन दादा, दादा रजी र दा जी ॥ १॥ गोरगरिबांचा कैवारी । राजा अवतारी । असा श्रीहरी । देशाचा पालनवाला । धांवुन येणारा संकटाला । जशि काय माय लेकराला । तसा तो शिवबा धनि आपुला । वाघ दख्खनचा जागा जाला । करावं साह्य त्येला । वैर्‍यांच्या भुलून संपत्तीला । लाळ भलत्याचिच घोटायला । लाज कशी नाहीं मुरदाडाला । पेटवा आपुल्या जिनगानीला । गा व्हय म्हन दादा ॥२॥ शिवबाची खरी बहाद्दरी । कोकण हेटकरी, घेऊनि बरोबरी । दिली त्यांना घोडीं बसायाला । शिलेदार करुनि बरोबरिला । झेंडा मराठयांचा फडकविला । राज्याचा पाया तोचि पहिला । घ्यावा म्हणू चाकणचा किल्ला । नरसाळा फिरंगोजी तिथला । गडकरी शूर लढनेवाला । शिवबानं जागविलं त्येला । वळविला तसल्या बहाद्दराला । पेटवा तुमच्या जिनगानीला । ॥३॥ history हा पोवाडा छत्रपती शिवाजी महाराजांच्या जन्म आणि कार्याविषयी आहे. त्या काळी दख्खनमध्ये मुघल व आदिलशाहीचे अत्याचार सुरू होते, साधू-संत, शेतकरी, गोरगरीब त्रासले होते. अशा वेळी धर्मरक्षण आणि स्वराज्य स्थापनेसाठी शिवाजी महाराज अवतरले – हा त्यांचा दैवी अवतार असल्याचा उल्लेख शाहीर करतो. ते गोरगरीबांचे कैवारी, संकटात धावून जाणारे, आईसारखे प्रजेला जपणारे राजा होते. कोकणातील हेटकरी आणि शेतकऱ्यांना त्यांनी शिलेदार बनवले, आपली सेना उभी केली. चाकणचा किल्ला आणि फिरंगोजी नरसाळा यांचा उल्लेख करून शाहीर महाराजांनी आपल्या पराक्रमाने गडकरी, मावळे आणि सरदारांना कसे जागवले ते सांगतो."
